,formula,C_11,C_12,C_13,C_14,C_15,C_16,C_21,C_22,C_23,C_24,C_25,C_26,C_31,C_32,C_33,C_34,C_35,C_36,C_41,C_42,C_43,C_44,C_45,C_46,C_51,C_52,C_53,C_54,C_55,C_56,C_61,C_62,C_63,C_64,C_65,C_66,K,G,E,v
88,W6Ta54,293.16700000000003,164.9033,177.7839,-0.0001,0.12969999999999998,0.0,164.1414,294.95210000000003,162.6743,0.0,-0.9961,0.0,180.2585,160.8692,295.8879,-0.00030000000000000003,0.4224,-0.0001,-0.0241,0.055200000000000006,-0.0502,66.8014,-0.0208,0.0165,0.4122,-0.3719,0.1066,0.0001,71.6113,0.0001,0.008799999999999999,-0.0992,0.0234,-0.2653,0.0018,70.4315,210.52555555555557,66.93454680992329,181.56171501664278,0.35626312322865833
89,W12Ta48,316.9285,170.25619999999998,178.043,-0.43339999999999995,0.23929999999999998,0.17250000000000001,170.8289,298.2239,175.8724,-0.5349,0.2364,0.1091,178.9531,174.894,311.89549999999997,-0.3689,0.0859,-0.1292,-0.8583999999999999,-0.6787,0.40540000000000004,72.8209,-0.25070000000000003,0.1457,0.0493,0.2399,0.1083,-0.1722,67.4044,0.1528,0.2857,-0.1986,-0.23500000000000001,0.0752,-0.5898,65.9676,219.4879,68.0925527408275,185.13284023514225,0.3594206178448848
90,W15Ta45,327.7543,168.98489999999998,187.9003,2.8887,0.5438,-0.5357000000000001,171.5455,308.7545,177.0119,-0.7756000000000001,-1.3609,-0.2666,188.3311,176.0935,321.1306,-1.9393999999999998,0.4413,-0.502,2.88,-0.9452999999999999,-2.1633,74.0802,0.35910000000000003,0.5193,0.5948,-1.3483,0.5442,0.7102,63.1332,-1.7568000000000001,0.5101,0.3726,-0.7371000000000001,0.5643,-1.7012,66.83579999999999,225.0481777777778,69.04760256833389,187.92369267904868,0.36082706487214733
91,W18Ta42,337.6209,172.0668,194.68040000000002,-0.4389,-0.4748,-0.8629,175.9708,326.3799,172.54410000000001,0.8911,0.8080999999999999,0.3876,195.7229,170.1807,333.4477,0.3671,-0.07880000000000001,-0.7737,-0.3745,0.5841000000000001,0.5848,72.4014,-0.7603,-0.5307999999999999,-0.3045,0.9868,-0.2185,-0.8704000000000001,59.5427,-0.0174,-1.1827,0.5046999999999999,-0.8894,-0.7369,0.1093,65.6704,230.6701222222222,69.88379937829109,190.42138312807612,0.36241435656136645
92,W24Ta36,369.8966,169.1606,204.2335,0.8625999999999999,0.6161,0.2324,177.0324,345.4871,176.9177,-0.7035,0.0997,0.131,205.32559999999998,169.8194,360.4874,-0.45149999999999996,0.8907,0.5815,0.5753999999999999,-0.5337,-0.8311999999999999,76.64349999999999,0.7577,1.1596,0.33399999999999996,-0.0838,0.3912,0.6166,62.7721,0.22360000000000002,0.0708,-0.0217,0.6728,1.2374,-0.0356,67.7443,241.83274444444442,75.9548137364298,206.26941296342298,0.3578429253950701
93,W30Ta30,406.4136,172.26489999999998,197.9223,-0.4868,-3.9821,-0.0615,181.43900000000002,364.0862,178.84179999999998,-0.7944,-2.967,0.0236,197.6156,169.7626,409.4752,-1.8041,-6.0929,0.127,-0.34209999999999996,-0.4,-1.4064,75.7885,0.6932,-5.529999999999999,-3.4729,-2.5543,-5.5796,0.7309,73.9901,-1.9172999999999998,0.052000000000000005,0.5104,-0.0319,-5.2683,-1.7078,77.02340000000001,253.1147777777778,86.30026422770675,232.47928312490038,0.34692103903352123
94,Ta24W36,433.80649999999997,181.5359,184.7047,-0.2696,-4.6284,0.11259999999999999,188.2994,376.4894,189.32909999999998,0.8882999999999999,-2.1460999999999997,-0.2211,183.95850000000002,179.94639999999998,451.9546,0.5666,-3.3939,-0.0871,-0.2891,0.9752000000000001,0.7228,81.542,0.2372,-5.5094,-3.8655999999999997,-1.7144,-2.9524,0.0875,88.0103,0.45640000000000003,0.3082,0.0179,0.0856,-5.7073,0.5412,83.8886,263.70998888888886,96.52639441666142,258.0894810603565,0.3368855359203581
95,Ta18W42,474.63280000000003,191.7549,191.249,-0.1476,0.1034,-0.398,198.4,411.1992,192.9556,0.0454,0.22559999999999997,-1.3593,189.889,183.8116,480.81719999999996,0.3579,-0.1813,-1.8501,-0.40119999999999995,-0.032600000000000004,0.2745,84.85170000000001,-2.2323,0.0361,-0.0805,0.0897,-0.2733,-2.1005,107.2595,0.2072,-0.851,-1.6437000000000002,-1.3225,-0.0154,0.26789999999999997,102.2256,279.8409111111111,110.4302259362629,292.7787661988375,0.3256278510551128
96,Ta15W45,500.2623,188.2174,190.04500000000002,0.9382999999999999,-0.7948999999999999,-0.010100000000000001,194.8683,442.2577,192.2693,-0.2678,-0.3153,-0.2528,188.8138,183.9794,504.3412,-0.4622,-0.45599999999999996,-0.0663,0.8972,0.2782,-0.7221,107.76610000000001,-0.2346,-0.978,-0.9757,-0.11279999999999998,-0.7525000000000001,-0.24159999999999998,115.4922,1.6384,0.073,-0.030199999999999998,-0.0867,-0.8562,1.5096,108.4444,287.5471777777778,123.61642545974576,324.3674594046655,0.3119917446176762
97,Ta12W48,520.7278,183.9219,191.9211,-0.1149,-0.078,0.1915,193.2923,461.2643,196.525,-0.1914,-0.0441,-0.0259,191.93720000000002,188.10229999999999,523.8697,0.042499999999999996,-0.1923,0.0466,-0.2922,-0.2465,0.2593,127.02680000000001,-0.0009,-0.17250000000000001,0.051500000000000004,0.0766,-0.15360000000000001,-0.054700000000000006,113.24719999999999,-0.6843,0.0463,-0.0702,0.132,-0.2412,-0.7633,115.7192,294.51086666666663,132.27009567983384,345.14067161449964,0.30468141661411263
98,Ta6W54,535.9044,194.846,190.2677,0.0,-0.3754,0.0001,203.6699,464.97610000000003,205.61640000000003,-0.0001,-0.5698000000000001,-0.0002,189.9471,196.3338,529.0045,-0.0001,-0.7815000000000001,0.0,-0.0012000000000000001,-0.0021999999999999997,-0.0025,130.2077,0.0004,-0.5475,-0.1693,-0.3424,-0.9528000000000001,0.0002,117.00619999999999,-0.0001,0.0036,0.0035000000000000005,0.003,-0.5608,-0.0001,124.6452,301.26057777777777,136.09489042501014,354.85000765257035,0.3036860037302312
99,W6V54,287.3302,133.2039,161.9815,-0.0013,0.8196999999999999,-0.0007,135.3087,293.5149,151.4571,0.00030000000000000003,-1.1609,-0.0017000000000000001,158.3947,147.7404,295.6192,0.0004,1.7177,-0.0008,-0.0578,0.0050999999999999995,0.1701,19.5483,0.0454,2.4010000000000002,-0.7317,2.9191,-2.7001999999999997,-0.00030000000000000003,23.9285,-0.00030000000000000003,0.1236,-0.0906,-0.0688,-1.385,0.0256,6.3878,196.6388111111111,31.30959377366569,89.1948006786996,0.42440047806881487
100,W12V48,321.7928,140.0297,162.7894,-4.0396,0.2077,0.1272,143.8538,299.6193,156.5232,0.9414999999999999,0.37839999999999996,0.3986,160.7324,154.5351,304.3211,1.5185,0.37,-1.3180999999999998,0.2992,1.286,0.8562,34.4702,-0.0224,0.9034000000000001,-0.3244,0.6171,0.3025,-0.6965,24.557,1.3420999999999998,0.41369999999999996,0.3748,-1.1498,0.0455,1.6382999999999999,26.1205,204.9353111111111,43.082929703898444,120.78472046960611,0.4017700432600416
101,W15V45,331.70500000000004,145.0137,168.0902,6.998399999999999,0.0898,-0.8445,149.8759,308.8698,153.02100000000002,-4.3918,0.35459999999999997,-0.4074,168.0875,149.3524,314.42240000000004,-4.4833,0.7931,0.9859,2.2853000000000003,-3.2516,-2.9879000000000002,37.0272,1.1385999999999998,0.7079,0.6656,0.24220000000000003,0.7712,0.6003000000000001,20.8106,-0.852,-0.9279,-0.2263,1.2903,0.47300000000000003,-1.6319,28.608300000000003,209.69411111111114,44.37180399726283,124.34485043086809,0.4011696531263252
102,W18V42,346.8381,148.1508,172.5882,0.1361,-0.1224,0.6019,155.0317,320.8259,155.2015,-0.6437999999999999,-0.1869,2.1688,174.52280000000002,149.6295,327.2281,0.0187,0.1295,-0.7224,-0.6338,-0.7917,0.5732,46.1029,-0.1316,-0.8341,-0.46210000000000007,0.1984,0.0938,-0.1836,22.9864,1.8917000000000002,1.9088,2.463,-1.704,-0.8695999999999999,1.6088999999999998,35.269099999999995,216.3081222222222,50.593500356299174,140.80278742222603,0.39151063309158163
103,W24V36,377.5413,151.14069999999998,179.9921,-0.3197,0.4524,-0.3492,159.3015,346.1348,160.1651,-0.2284,-0.4023,-0.554,182.3467,151.8944,353.445,-0.27549999999999997,1.703,1.4205,-0.17709999999999998,-0.3355,-0.38889999999999997,48.9685,-0.0994,0.8439,0.19770000000000001,0.21939999999999998,0.8859,-0.0443,31.9931,-1.0210000000000001,-0.5114,-0.06899999999999999,1.1122999999999998,0.7689,-0.6567999999999999,53.302800000000005,228.85743333333332,61.52011376632886,169.38284051896574,0.37664602801557406
104,W30V30,409.70680000000004,158.2378,174.3598,0.5381,-0.4175,1.1092,166.9672,365.2227,167.32170000000002,-0.557,0.5284,1.4063,175.60750000000002,158.3574,401.0832,-1.5704,-2.4435,0.571,0.0853,-0.8848,-1.3441,56.477,0.2292,-2.0091,-0.44720000000000004,-0.21269999999999997,-1.6946999999999999,0.5023,51.91029999999999,-1.0198,0.8775999999999999,1.2151,0.2963,-2.1447,-1.1975,64.2961,241.76125555555555,75.58678816219665,205.35854426647583,0.3584288290290271
105,V24W36,437.48040000000003,166.1063,172.0647,0.1419,-0.8439,-0.0339,175.15699999999998,380.923,179.0299,-0.057999999999999996,-0.9016,-0.32189999999999996,171.9309,170.07760000000002,448.049,-0.48579999999999995,-1.1720000000000002,-0.2185,-0.0047,-0.137,-0.6244,63.8692,0.1767,-1.6507999999999998,-0.9168,-1.1637,-1.143,0.1639,68.6759,-0.28450000000000003,-0.057999999999999996,-0.4591,-0.2062,-1.7058,-0.4326,73.83099999999999,255.65046666666672,87.54089956602712,235.71756766043038,0.3463282238871784
106,V18W42,473.9231,181.85070000000002,182.4365,0.1432,0.4894,0.5519000000000001,190.139,404.7154,184.1865,0.20539999999999997,0.4471,0.6054,179.4211,172.8123,488.1041,0.2765,0.2052,-0.286,-0.039400000000000004,-0.003,0.35619999999999996,72.6571,-0.2293,0.5236,0.46849999999999997,0.6492,0.3168,-0.1951,95.2123,0.9021000000000001,0.7335,0.9005000000000001,0.4274,0.3128,0.8417999999999999,95.22659999999999,273.74333333333334,104.73805974547122,278.6727983741148,0.3303320638711964
107,V15W45,497.7786,183.6962,186.0772,1.1705999999999999,0.1421,-0.2511,191.7527,430.4869,183.5223,-1.6538,-0.11779999999999999,-0.2969,183.6612,173.3278,510.52920000000006,-2.4206,0.2812,-0.0616,0.9627000000000001,-1.8687999999999998,-2.3472,89.87809999999999,-0.24580000000000002,-0.4601,0.3659,-0.0612,0.2837,-0.15289999999999998,108.5058,1.1951,-0.7169,-0.47400000000000003,-0.145,-0.5378000000000001,1.168,100.23429999999999,282.8206777777778,116.59913003183665,307.53470984183315,0.3187693156795546
108,V12W48,519.1596999999999,179.40429999999998,186.1281,-0.5563,-0.1452,0.0436,187.9633,456.8192,190.7847,0.6448,-0.0303,-0.10049999999999999,185.8048,181.7942,521.4193,1.2272,-0.1404,-0.1006,0.2911,0.6627,2.7776,119.26910000000001,-0.0242,-0.2185,-0.0616,-0.0005,-0.2622,-0.1022,108.62010000000001,-0.9663,-0.027600000000000003,-0.019200000000000002,-0.004200000000000001,-0.1512,-0.7125,110.66369999999999,290.0036,128.78124791596412,336.5297413755335,0.3065945035535574
109,V6W54,535.0702,191.3775,187.5505,-0.0093,0.10529999999999999,-0.0056,200.1388,466.8621,201.6732,-0.030699999999999998,-0.2271,-0.0206,187.3493,191.5573,527.4067,-0.0268,-0.4452,-0.0279,-0.0013,0.0013,-0.0015,128.6674,-0.0007,-0.12569999999999998,-0.5568,-0.1557,-0.3317,0.0153,114.1191,0.008,-0.0162,-0.059899999999999995,-0.041299999999999996,-0.4006,0.0258,122.70060000000001,298.94904444444444,135.24588232792524,352.56962314551816,0.30343939895580974
