Predictions (y,pred,y-pred) by the model of dimension:     1
    0.7241710000E+02    0.8234274594E+02   -0.9925645942E+01
    0.1173802333E+03    0.1061914017E+03    0.1118883166E+02
    0.1175302333E+03    0.1153172034E+03    0.2213029975E+01
    0.1119479000E+03    0.1147612961E+03   -0.2813396079E+01
    0.1160802000E+03    0.1113038079E+03    0.4776392131E+01
    0.1127276667E+03    0.1086022558E+03    0.4125410905E+01
    0.1132335667E+03    0.1157392099E+03   -0.2505643197E+01
    0.1173187667E+03    0.1235246270E+03   -0.6205860349E+01
    0.1104217667E+03    0.1234819652E+03   -0.1306019858E+02
    0.1293472000E+03    0.1187746087E+03    0.1057259127E+02
    0.1073171667E+03    0.1108124460E+03   -0.3495279295E+01
    0.1140622333E+03    0.1070455667E+03    0.7016666670E+01
    0.7972536667E+02    0.6566118690E+02    0.1406417976E+02
    0.8122306667E+02    0.7470290648E+02    0.6520160186E+01
    0.7565850000E+02    0.7011976752E+02    0.5538732483E+01
    0.6723246667E+02    0.6918776090E+02   -0.1955294233E+01
    0.6564466667E+02    0.6870397742E+02   -0.3059310749E+01
    0.6527446667E+02    0.6717896794E+02   -0.1904501273E+01
    0.6491693333E+02    0.6691376796E+02   -0.1996834624E+01
    0.1238324333E+03    0.1241766615E+03   -0.3442281635E+00
    0.1205031000E+03    0.1243301073E+03   -0.3827007270E+01
    0.1243047333E+03    0.1244250560E+03   -0.1203226276E+00
    0.1100665000E+03    0.1133834734E+03   -0.3316973400E+01
    0.1254120333E+03    0.1230266061E+03    0.2385427219E+01
    0.1310257333E+03    0.1208753717E+03    0.1015036164E+02
    0.1099493000E+03    0.1106436705E+03   -0.6943704589E+00
    0.9387423333E+02    0.8504397318E+02    0.8830260157E+01
    0.7295700000E+02    0.6846168054E+02    0.4495319461E+01
    0.1190111667E+03    0.1139031450E+03    0.5108021669E+01
    0.1090786333E+03    0.1057314857E+03    0.3347147629E+01
    0.1036082667E+03    0.9710023288E+02    0.6508033787E+01
    0.7258806667E+02    0.7925948130E+02   -0.6671414633E+01
Prediction RMSE and MaxAE:         6.3556107099       14.0641797640
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.1163904667E+03    0.1104834796E+03    0.5906987109E+01
    0.1167774333E+03    0.1249864070E+03   -0.8208973623E+01
    0.7241710000E+02    0.8251433735E+02   -0.1009723735E+02
    0.1173802333E+03    0.1093595543E+03    0.8020679024E+01
    0.1175302333E+03    0.1144176991E+03    0.3112534277E+01
    0.1119479000E+03    0.1142905585E+03   -0.2342658540E+01
    0.1160802000E+03    0.1135316797E+03    0.2548520255E+01
    0.1127276667E+03    0.1093054643E+03    0.3422202360E+01
    0.1132335667E+03    0.1157934866E+03   -0.2559919898E+01
    0.1173187667E+03    0.1246247083E+03   -0.7305941593E+01
    0.1104217667E+03    0.1203273158E+03   -0.9905549091E+01
    0.1293472000E+03    0.1229283313E+03    0.6418868690E+01
    0.1073171667E+03    0.1074648500E+03   -0.1476833444E+00
    0.1140622333E+03    0.1071107152E+03    0.6951518132E+01
    0.7972536667E+02    0.7561062171E+02    0.4114744958E+01
    0.8122306667E+02    0.7609309110E+02    0.5129975566E+01
    0.7565850000E+02    0.6767822625E+02    0.7980273746E+01
    0.6723246667E+02    0.6657778892E+02    0.6546777445E+00
    0.6564466667E+02    0.6599776266E+02   -0.3530959898E+00
    0.6527446667E+02    0.6413419808E+02    0.1140268583E+01
    0.6491693333E+02    0.6380510982E+02    0.1111823516E+01
    0.1238324333E+03    0.1267711511E+03   -0.2938717757E+01
    0.1205031000E+03    0.1260229794E+03   -0.5519879367E+01
    0.1243047333E+03    0.1255118788E+03   -0.1207145498E+01
    0.1100665000E+03    0.1095726664E+03    0.4938336236E+00
    0.1254120333E+03    0.1245229892E+03    0.8890440967E+00
    0.1310257333E+03    0.1209075949E+03    0.1011813839E+02
    0.1099493000E+03    0.1078704080E+03    0.2078892006E+01
    0.9387423333E+02    0.8728142986E+02    0.6592803475E+01
    0.7295700000E+02    0.7287057068E+02    0.8642931550E-01
    0.1190111667E+03    0.1097467772E+03    0.9264389509E+01
    0.1090786333E+03    0.1015407310E+03    0.7537902381E+01
    0.1036082667E+03    0.9308695176E+02    0.1052131491E+02
    0.7258806667E+02    0.7693664654E+02   -0.4348579869E+01
Prediction RMSE and MaxAE:         5.7486358501       10.5213149113
