Predictions (y,pred,y-pred) by the model of dimension:     1
    0.2541748667E+03    0.2706594747E+03   -0.1648460799E+02
    0.4148450000E+03    0.4258538731E+03   -0.1100887308E+02
    0.2451061333E+03    0.2631427810E+03   -0.1803664765E+02
    0.2466809333E+03    0.2565731506E+03   -0.9892217280E+01
    0.3836031333E+03    0.3892517099E+03   -0.5648576519E+01
    0.2344907333E+03    0.2196125505E+03    0.1487818286E+02
    0.2616502000E+03    0.3123586328E+03   -0.5070843285E+02
    0.2961311333E+03    0.2625211897E+03    0.3360994364E+02
    0.4715966000E+03    0.4835224904E+03   -0.1192589036E+02
    0.3850257000E+03    0.4288718562E+03   -0.4384615615E+02
    0.2249314667E+03    0.2371779601E+03   -0.1224649343E+02
    0.4540849667E+03    0.4401861415E+03    0.1389882515E+02
    0.4109789667E+03    0.4175340019E+03   -0.6555035220E+01
    0.4162779667E+03    0.4445196952E+03   -0.2824172857E+02
    0.4713814667E+03    0.4670619356E+03    0.4319531057E+01
    0.3853828667E+03    0.3781478202E+03    0.7235046429E+01
    0.4130206000E+03    0.4004222016E+03    0.1259839841E+02
    0.4993860000E+03    0.4866986883E+03    0.1268731168E+02
    0.2713804000E+03    0.2458441623E+03    0.2553623770E+02
    0.2536501333E+03    0.2488263907E+03    0.4823742623E+01
    0.2607602000E+03    0.2543439605E+03    0.6416239462E+01
    0.2631706000E+03    0.2568848782E+03    0.6285721762E+01
    0.2694989667E+03    0.2615443858E+03    0.7954580908E+01
    0.2374204333E+03    0.2296953395E+03    0.7725093861E+01
    0.2320685333E+03    0.2367929454E+03   -0.4724412041E+01
    0.2430929000E+03    0.2406785812E+03    0.2414318791E+01
    0.2456903000E+03    0.2421580830E+03    0.3532217035E+01
    0.2717586000E+03    0.2523175121E+03    0.1944108794E+02
    0.3005005000E+03    0.3026966601E+03   -0.2196160095E+01
    0.4207588667E+03    0.4100126445E+03    0.1074622217E+02
    0.3090159667E+03    0.3097162879E+03   -0.7003212063E+00
    0.3933250000E+03    0.3949573442E+03   -0.1632344169E+01
Prediction RMSE and MaxAE:        17.1978283407       50.7084328480
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.3819834000E+03    0.3737806181E+03    0.8202781884E+01
    0.2725297000E+03    0.2797180289E+03   -0.7188328882E+01
    0.2541748667E+03    0.2757035909E+03   -0.2152872425E+02
    0.4148450000E+03    0.4301765324E+03   -0.1533153243E+02
    0.2451061333E+03    0.2469209126E+03   -0.1814779256E+01
    0.2466809333E+03    0.2592572431E+03   -0.1257630977E+02
    0.3836031333E+03    0.3903897323E+03   -0.6786598989E+01
    0.2344907333E+03    0.2094278533E+03    0.2506288001E+02
    0.2616502000E+03    0.3075160394E+03   -0.4586583936E+02
    0.2961311333E+03    0.2683593977E+03    0.2777173562E+02
    0.4715966000E+03    0.4693235379E+03    0.2273062136E+01
    0.3850257000E+03    0.4235555633E+03   -0.3852986329E+02
    0.2249314667E+03    0.2188561583E+03    0.6075308410E+01
    0.4540849667E+03    0.4446537049E+03    0.9431261745E+01
    0.4109789667E+03    0.4103092385E+03    0.6697281911E+00
    0.4162779667E+03    0.4317835697E+03   -0.1550560301E+02
    0.4713814667E+03    0.4708075959E+03    0.5738708131E+00
    0.3853828667E+03    0.3730377524E+03    0.1234511425E+02
    0.4130206000E+03    0.3952215744E+03    0.1779902557E+02
    0.4993860000E+03    0.4935896479E+03    0.5796352071E+01
    0.2713804000E+03    0.2412719919E+03    0.3010840812E+02
    0.2536501333E+03    0.2442420957E+03    0.9408037669E+01
    0.2607602000E+03    0.2497372331E+03    0.1102296689E+02
    0.2631706000E+03    0.2522678204E+03    0.1090277962E+02
    0.2694989667E+03    0.2569083841E+03    0.1259058259E+02
    0.2374204333E+03    0.2371804945E+03    0.2399388010E+00
    0.2320685333E+03    0.2442492442E+03   -0.1218071088E+02
    0.2430929000E+03    0.2481190825E+03   -0.5026182498E+01
    0.2456903000E+03    0.2495925692E+03   -0.3902269151E+01
    0.2717586000E+03    0.2591969159E+03    0.1256168413E+02
    0.3005005000E+03    0.3029224589E+03   -0.2421958928E+01
    0.4207588667E+03    0.4098021365E+03    0.1095673017E+02
    0.3090159667E+03    0.3097782434E+03   -0.7622766931E+00
    0.3933250000E+03    0.3946727413E+03   -0.1347741265E+01
Prediction RMSE and MaxAE:        16.0483111876       45.8658393649
