Predictions (y,pred,y-pred) by the model of dimension:     1
    0.1666397667E+03    0.1790304118E+03   -0.1239064515E+02
    0.1724003000E+03    0.1842956583E+03   -0.1189535830E+02
    0.1854390333E+03    0.1932771897E+03   -0.7838156367E+01
Prediction RMSE and MaxAE:         7.4275262613       15.0667386277
Predictions (y,pred,y-pred) by the model of dimension:     2
    0.1804731333E+03    0.1772520063E+03    0.3221126990E+01
    0.1561954667E+03    0.1517883059E+03    0.4407160805E+01
    0.1909834333E+03    0.1871445377E+03    0.3838895655E+01
    0.1839162333E+03    0.1787247644E+03    0.5191468910E+01
    0.1572136333E+03    0.1527412032E+03    0.4472430120E+01
    0.1549359333E+03    0.1525067698E+03    0.2429163508E+01
    0.1731041667E+03    0.1719860256E+03    0.1118141101E+01
    0.1816521000E+03    0.1806277191E+03    0.1024380930E+01
    0.1734750667E+03    0.1731777221E+03    0.2973446127E+00
    0.1635587333E+03    0.1539151314E+03    0.9643601885E+01
    0.1703275667E+03    0.1586243559E+03    0.1170321080E+02
    0.1444144000E+03    0.1374512983E+03    0.6963101734E+01
    0.1667517667E+03    0.1554049990E+03    0.1134676771E+02
    0.1664457333E+03    0.1581596691E+03    0.8286064266E+01
    0.1618017000E+03    0.1655488967E+03   -0.3747196680E+01
    0.1536641667E+03    0.1557495985E+03   -0.2085431865E+01
    0.2001243000E+03    0.2043634580E+03   -0.4239157983E+01
    0.1883374667E+03    0.1995753297E+03   -0.1123786306E+02
    0.1835913333E+03    0.1969514126E+03   -0.1336007928E+02
    0.1720329333E+03    0.1880051608E+03   -0.1597222742E+02
    0.1702934000E+03    0.1863375344E+03   -0.1604413435E+02
    0.1396084667E+03    0.1476990107E+03   -0.8090544038E+01
    0.1358025333E+03    0.1475070885E+03   -0.1170455518E+02
    0.1382624000E+03    0.1471504580E+03   -0.8888058004E+01
    0.1486229333E+03    0.1554420058E+03   -0.6819072490E+01
    0.1411087000E+03    0.1513637282E+03   -0.1025502824E+02
    0.1537537333E+03    0.1514460977E+03    0.2307635590E+01
    0.1779657000E+03    0.1707766801E+03    0.7189019914E+01
    0.1919865000E+03    0.1898546847E+03    0.2131815252E+01
    0.1969100333E+03    0.1956587706E+03    0.1251262755E+01
    0.1637659667E+03    0.1680624768E+03   -0.4296510118E+01
    0.1666397667E+03    0.1732423389E+03   -0.6602572214E+01
    0.1724003000E+03    0.1776977136E+03   -0.5297413552E+01
    0.1854390333E+03    0.1848820739E+03    0.5569594097E+00
Prediction RMSE and MaxAE:         7.7002003149       16.0441343524
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.1804731333E+03    0.1776037343E+03    0.2869399019E+01
    0.1561954667E+03    0.1622534383E+03   -0.6057971665E+01
    0.1909834333E+03    0.1926836453E+03   -0.1700211951E+01
    0.1839162333E+03    0.1808846717E+03    0.3031561620E+01
    0.1572136333E+03    0.1537943198E+03    0.3419313567E+01
    0.1549359333E+03    0.1546162536E+03    0.3196797522E+00
    0.1731041667E+03    0.1754855878E+03   -0.2381421142E+01
    0.1816521000E+03    0.1832454468E+03   -0.1593346774E+01
    0.1734750667E+03    0.1755922175E+03   -0.2117150854E+01
    0.1635587333E+03    0.1579303261E+03    0.5628407188E+01
    0.1703275667E+03    0.1582001630E+03    0.1212740363E+02
    0.1444144000E+03    0.1421268337E+03    0.2287566322E+01
    0.1667517667E+03    0.1606699108E+03    0.6081855876E+01
    0.1664457333E+03    0.1617217647E+03    0.4723968603E+01
    0.1618017000E+03    0.1647334014E+03   -0.2931701402E+01
    0.1536641667E+03    0.1553313753E+03   -0.1667208667E+01
    0.2001243000E+03    0.1952838147E+03    0.4840485251E+01
    0.1883374667E+03    0.1871049590E+03    0.1232507687E+01
    0.1835913333E+03    0.1831647543E+03    0.4265790457E+00
    0.1720329333E+03    0.1719158122E+03    0.1171211739E+00
    0.1702934000E+03    0.1701217246E+03    0.1716754025E+00
    0.1396084667E+03    0.1422696814E+03   -0.2661214764E+01
    0.1358025333E+03    0.1400166079E+03   -0.4214074531E+01
    0.1382624000E+03    0.1384364248E+03   -0.1740248362E+00
    0.1486229333E+03    0.1526191238E+03   -0.3996190510E+01
    0.1411087000E+03    0.1476438859E+03   -0.6535185936E+01
    0.1537537333E+03    0.1451551975E+03    0.8598535865E+01
    0.1779657000E+03    0.1721205067E+03    0.5845193306E+01
    0.1919865000E+03    0.1914602101E+03    0.5262899481E+00
    0.1969100333E+03    0.2011759350E+03   -0.4265901666E+01
    0.1637659667E+03    0.1636746672E+03    0.9129944978E-01
    0.1666397667E+03    0.1697795401E+03   -0.3139773413E+01
    0.1724003000E+03    0.1761887813E+03   -0.3788481258E+01
    0.1854390333E+03    0.1899203686E+03   -0.4481335225E+01
Prediction RMSE and MaxAE:         4.2556738242       12.1274036263
